epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
69,22544.7,1.18505,1.04485,0.02147,0.64309,0.53493,0.57565,0.33602,1.62329,2.01633,0.04585,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
70,22863.5,1.17359,1.0349,0.0214,0.5724,0.52344,0.5407,0.30064,1.66556,2.14326,0.04747,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169,0.0279507,0.0093169
71,23182.5,1.19179,1.03359,0.02148,0.74282,0.58594,0.64454,0.35922,1.57079,1.62201,0.03967,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
72,23499.7,1.18966,0.957,0.02137,0.77013,0.39263,0.52221,0.30243,1.83278,2.87331,0.05292,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971,0.0278913,0.0092971
73,23817.3,1.20309,1.01813,0.02159,0.70842,0.51562,0.61817,0.37195,1.62634,1.95374,0.04525,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
74,24135.3,1.16537,1.04345,0.02131,0.71069,0.52344,0.58779,0.36996,1.60106,1.9503,0.04448,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773,0.0278319,0.0092773
75,24454.6,1.18684,1.04744,0.0209,0.68487,0.52344,0.58567,0.37601,1.62084,1.8116,0.04583,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
76,24772.6,1.17537,1.00594,0.02109,0.72388,0.45061,0.53652,0.30846,1.74884,2.18824,0.04963,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575,0.0277725,0.0092575
77,25091,1.19361,1.00506,0.02087,0.73119,0.45312,0.59155,0.33533,1.78643,1.95588,0.04989,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
78,25406.6,1.18403,0.9709,0.02151,0.68773,0.53125,0.60628,0.36448,1.5516,1.90368,0.04294,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377,0.0277131,0.0092377
